raw_message_id,message_type,parse_status,resolved_trader_id,source_chat_id,telegram_message_id,reply_to_message_id,message_ts,raw_text,warning_text,symbol,direction,entry_main,average_entry,stop_loss_price,take_profit_prices,entry_plan_type,entry_structure,has_averaging_plan,intents,actions,target_refs,reported_results,validation_warnings
150,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,2861,,2026-03-02T10:08:19+00:00,"[trader #A] 

#интрадей
#HBARUSDT 🐻 Шорт (вход лимиткой)

Вход (2-фазный):
— Вход лимиткой: 0,09805
— Усреднение: нет

Стоп:
— SL: 0,09930 🛡(от A: -1,3%)

Тейки (интрадей, 3 цели):
— TP1: 0,09730 🎯 (от A: +0,8%)
— TP2: 0,09630 🎯 (от A: +1,8%)
— TP3: 0,09555 🎯 (от A: +2,5%)

Вход не более 1% от депозита",llm_unavailable,HBARUSDT,SHORT,0.09805,0.09805,0.0993,"[0.0973, 0.0963, 0.09555]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
152,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,2859,,2026-03-02T08:36:14+00:00,"[trader #A]

#интрадей
#POWRUSDT 🐂 Лонг (вход лимиткой) 

Вход (2-фазный):
— Вход лимиткой: 0,06330
— Усреднение: нет

Стоп:
— SL: 0,06141 🛡(от A: -3,0%)

Тейки (интрадей, 3 цели):
— TP1: 0,06410 🎯 (от A: +1,3%)
— TP2: 0,06610 🎯 (от A: +4,4%)
— TP3: 0,06880 🎯 (от A: +8,7%)

Вход не более 1% от депозита",llm_unavailable,POWRUSDT,LONG,0.0633,0.0633,0.06141,"[0.0641, 0.0661, 0.0688]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
155,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,2855,,2026-03-02T06:35:20+00:00,"[trader #A]

#интрадей
#LDOUSDT 🐻 Шорт (вход лимиткой)

Вход (2-фазный):
— Вход лимиткой: 0,3081
— Усреднение: нет

Стоп:
— SL: 0,3136 🛡(от A: -1,8%, от B: —)

Тейки (интрадей, 3 цели):
— TP1: 0,3050 🎯 (от A: +1,0%, от B: —)
— TP2: 0,3004 🎯 (от A: +2,5%, от B: —)
— TP3: 0,2971 🎯 (от A: +3,6%, от B: —)",llm_unavailable,LDOUSDT,SHORT,0.3081,0.3081,0.3136,"[0.305, 0.3004, 0.2971]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
156,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,2854,,2026-03-02T06:28:19+00:00,"[trader #A]

#интрадей
#TRUUSDT 🐂 Лонг (с текущих)

Вход (2-фазный):
— Вход лимиткой: 0.004714
— Усреднение: -

Стоп:
— SL: 0.004577 🛡(от A: −4.38%, от B: −)

Тейки (интрадей, 3 цели):
— TP1: 0.004876 🎯 (от A: +1.86%, от B: )
— TP2: 0.005149 🎯 (от A: +7.56%, от B: )
— TP3: 0.005701 🎯 (от A: +19.09%, от B: )",llm_unavailable,TRUUSDT,LONG,0.004714,0.004714,0.004577,"[0.004876, 0.005149, 0.005701]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
159,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,2851,,2026-03-02T05:23:13+00:00,"[trader #A]

#интрадей 
#NEARUSDT 🐂 Лонг (вход лимиткой)

Вход (2-фазный): 
— Вход лимиткой: 1,1813 
— Усреднение: 1,1670 
Стоп: — SL: 1,1616 🛡(от A: -2,4%, от B: -0,5%)

Тейки (интрадей, 3 цели): 
— TP1: 1,2060 🎯 (от A: +1,3%, от B: +3,3%) 
— TP2: 1,2300 🎯 (от A: +3,4%, от B: +5,4%) 
— TP3: 1,2470 🎯 (от A: +4,8%, от B: +6,9%)",llm_unavailable,NEARUSDT,LONG,1.1813,1.167,1.1616,"[1.206, 1.23, 1.247]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
160,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,2850,,2026-03-02T04:29:15+00:00,"[trader #A]

#среднесрок
#PYTHUSDT 🐂 Лонг (вход с текущих)

Вход (2-фазный):
— Вход с текущих: 0.0493
— Усреднение: —

Стоп:
— SL: 0.0456 🛡(от A: -7.5%, от B: —)

Тейки (среднесрок, 3 цели):
— TP1: 0.0527 🎯 (от A: +6.9%, от B: —)
— TP2: 0.0548 🎯 (от A: +11.2%, от B: —)
— TP3: 0.0628 🎯 (от A: +27.4%, от B: —)

Вход не более 1-2% от депозита",llm_unavailable,PYTHUSDT,LONG,0.0493,0.0493,0.0456,"[0.0527, 0.0548, 0.0628]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
165,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,2838,,2026-03-01T13:37:29+00:00,"[trader #A]

#среднесрок
#ETHUSDT 🐻 Шорт (вход с текущих)

— Вход с текущих: 1 977.63
— Усреднение: 2 030.65

— SL: 2 158.82 🛡(от A: -9.2%, от B: -6.3%)

— TP1: 1 807.28 🎯 (от A: +8.6%, от B: +11.0%)
— TP2: 1 615.96 🎯 (от A: +18.3%, от B: +20.4%)
— TP3: 1 370.28 🎯 (от A: +30.7%, от B: +32.5%)",llm_unavailable,ETHUSDT,SHORT,1977.63,2030.65,2.0,"[1.0, 1.0, 1.0]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
166,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,2835,,2026-03-01T10:12:22+00:00,"[trader #A]

#среднесрок
#FARTCOINUSDT 🐻 Шорт (вход с текущих)

Вход (2-фазный):
— Вход с текущих: 0.1586
— Усреднение: 0.1668

Стоп:
— SL: 0.1843 🛡(от A: -16.2%, от B: -10.5%)

Тейки (среднесрок, 3 цели):
— TP1: 0.1387 🎯 (от A: +12.5%, от B: +16.8%)
— TP2: 0.1222 🎯 (от A: +23.0%, от B: +26.7%)
— TP3: 0.0993 🎯 (от A: +37.4%, от B: +40.5%)",llm_unavailable,FARTCOINUSDT,SHORT,0.1586,0.1668,0.1843,"[0.1387, 0.1222, 0.0993]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
168,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,2832,,2026-03-01T06:45:45+00:00,"[trader #A]

#среднесрок
#DOGEUSDT 🐻 Шорт (вход с текущих)

— Вход с текущих: 0.0951
— Усреднение: 0.0978

— SL: 0.1034 🛡(от A: -8.7%, от B: -5.7%)

— TP1: 0.0888 🎯 (от A: +6.6%, от B: +9.2%)
— TP2: 0.0813 🎯 (от A: +14.5%, от B: +16.9%)
— TP3: 0.0608 🎯 (от A: +36.1%, от B: +37.8%)

Вход не более 1-2% от депозита",llm_unavailable,DOGEUSDT,SHORT,0.0951,0.0978,0.1034,"[0.0888, 0.0813, 0.0608]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
178,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,2817,,2026-02-28T13:50:57+00:00,"[trader #A]

#среднесрок
#BTCUSDT 🐂 Лонг (вход с текущих)

— Вход с текущих: 64 012.30
— Усреднение: 62 873.40

— SL: 60 095.90 🛡(от A: -6.1%, от B: -4.4%)

— TP1: 69 209.20 🎯 (от A: +8.1%, от B: +10.1%)
— TP2: 75 246.10 🎯 (от A: +17.5%, от B: +19.7%)
— TP3: 84 783.80 🎯 (от A: +32.4%, от B: +34.8%)

— Цель (1W, спот): 92 010.70 💫 (от A: +43.7%)


позиция переносится в статистику марта

завтра откроем новые сделки",llm_unavailable,BTCUSDT,LONG,64012.3,62873.4,60.0,"[69.0, 75.0, 84.0]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
179,UPDATE,PARSED_WITH_WARNINGS,trader_a,3171748254,2816,,2026-02-28T13:40:14+00:00,"Trader #A 

Закрываю все позиции по текущим, чтобы закрыть февраль

hype - в бу
pepe - в бу
bnb - 0.07R (убыток)
sol - 0.82R
sui - 0.95R
paxg - 2.2R
aster - 0.12R",trader_a_update_missing_target; normalized_update_missing_target_ref; update without strong link; llm_unavailable,,,,,,[],,,,"[""U_CLOSE_FULL"", ""U_REPORT_FINAL_RESULT""]","[""ACT_CLOSE_FULL"", ""ACT_MARK_POSITION_CLOSED"", ""ACT_ATTACH_RESULT""]",[],"[{""r_multiple"": 0.07, ""symbol"": ""BNB""}, {""r_multiple"": 0.82, ""symbol"": ""SOL""}, {""r_multiple"": 0.95, ""symbol"": ""SUI""}, {""r_multiple"": 2.2, ""symbol"": ""PAXG""}, {""r_multiple"": 0.12, ""symbol"": ""ASTER""}]","[""trader_a_update_missing_target"", ""normalized_update_missing_target_ref"", ""update without strong link"", ""llm_unavailable""]"
182,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,2811,,2026-02-28T07:24:24+00:00,"[trader #A]

#среднесрок
#BNBUSDT 🐻 Шорт (вход с текущих)

— Вход с текущих: 591.59
— Усреднение: 602.25

— SL: 634.61 🛡(от A: -7.3%, от B: -5.4%)

— TP1: 540.84 🎯 (от A: +8.6%, от B: +10.2%)
— TP2: 520.63 🎯 (от A: +12.0%, от B: +13.6%)
— TP3: 503.11 🎯 (от A: +15.0%, от B: +16.5%)

вход 1%",llm_unavailable,BNBUSDT,SHORT,591.59,602.25,634.61,"[540.84, 520.63, 503.11]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
184,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,2809,,2026-02-28T06:52:15+00:00,"[trader #A]

#среднесрок
#1000PEPEUSDT 🐻 Шорт (вход с текущих)

— Вход с текущих: 0.003484
— Усреднение: 0.003631

— SL: 0.003909 🛡(от A: -11.1%, от B: -7.7%)

— TP1: 0.003229 🎯 (от A: +8.2%, от B: +11.1%)
— TP2: 0.002969 🎯 (от A: +15.6%, от B: +18.2%)
— TP3: 0.002639 🎯 (от A: +25.0%, от B: +27.3%)

Вход не более 0.5% от депозита",llm_unavailable,1000PEPEUSDT,SHORT,0.003484,0.003631,0.003909,"[0.003229, 0.002969, 0.002639]",,,,"[""NS_CREATE_SIGNAL""]",[],[1000],[],"[""llm_unavailable""]"
190,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,2800,,2026-02-27T21:10:46+00:00,"[trader #A]

#среднесрок
#HYPEUSDT 🐻 Шорт (вход с текущих)

— Вход с текущих: 27.417
— Усреднение: 28.267

— SL: 30.276 🛡(от A: -10.4%, от B: -7.1%)

— TP1: 25.472 🎯 (от A: +7.1%, от B: +9.9%)
— TP2: 23.412 🎯 (от A: +14.6%, от B: +17.2%)
— TP3: 21.574 🎯 (от A: +21.3%, от B: +23.7%)

у нас особенные отношения с этой монетой. Торговали ее 4 раза с января. 3 раза был стоп, один раз заработали 1.5R, посмотрим, что на этот раз будет",llm_unavailable,HYPEUSDT,SHORT,27.417,28.267,30.276,"[25.472, 23.412, 21.574]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
191,INFO_ONLY,PARSED_WITH_WARNINGS,trader_a,3171748254,2798,,2026-02-27T17:48:08+00:00,"[trader #A]

Чтобы не кормить ""лося"" закрываю по текущим AVAX и PEOPLE

По  SOL и SUI стоп в бу

AVAX - 0.5R (убыток)
PEOPLE - 0.28R (убыток)",trader_a_ambiguous_update_without_target; llm_unavailable,AVAX,,,,,[],,,,"[""U_CLOSE_FULL"", ""U_REPORT_FINAL_RESULT""]","[""ACT_CLOSE_FULL"", ""ACT_MARK_POSITION_CLOSED"", ""ACT_ATTACH_RESULT""]",[],"[{""r_multiple"": 0.5, ""symbol"": ""AVAX""}, {""r_multiple"": 0.28, ""symbol"": ""PEOPLE""}]","[""trader_a_ambiguous_update_without_target"", ""llm_unavailable""]"
207,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,2772,,2026-02-26T16:47:18+00:00,"[trader #A]

#среднесрок
#SOLUSDT 🐻 Шорт (вход с текущих)

— Вход с текущих: 85.63
— Усреднение: 87.45

— SL: 91.70 🛡(от A: -7.09%, от B: -4.86%)

— TP1: 79.85 🎯 (от A: +6.75%, от B: +8.69%)
— TP2: 75.73 🎯 (от A: +11.56%, от B: +13.40%)
— TP3: 66.83 🎯 (от A: +21.95%, от B: +23.58%)

Вход не более 1-2% от депозита",llm_unavailable,SOLUSDT,SHORT,85.63,87.45,91.7,"[79.85, 75.73, 66.83]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
215,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,2763,,2026-02-26T14:05:56+00:00,"[trader #A]

#среднесрок
#PEOPLEUSDT 🐂 Лонг (вход с текущих)

Вход (2-фазный):
— Вход с текущих: 0.006709
— Усреднение: —

Стоп:
— SL: 0.006198 🛡 (от A: -7.6%, от B: —)

Тейки (среднесрок, 3 цели):
— TP1: 0.007330 🎯 (от A: +9.3%, от B: —)
— TP2: 0.007820 🎯 (от A: +16.6%, от B: —)
— TP3: 0.008960 🎯 (от A: +33.6%, от B: —)",llm_unavailable,PEOPLEUSDT,LONG,0.006709,0.006709,0.006198,"[0.00733, 0.00782, 0.00896]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
216,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,2762,,2026-02-26T13:46:55+00:00,"[trader #A]

#среднесрок
#AVAXUSDT 🐂 Лонг (вход с текущих)

Вход (2-фазный):
— Вход с текущих: 9.332
— Усреднение: — (пропуск)

Стоп:
— SL: 8.465 🛡(от A: -9.3%, от B: —)

Тейки (среднесрок, 3 цели):
— TP1: 10.493 🎯 (от A: +12.4%, от B: —)
— TP2: 13.886 🎯 (от A: +48.8%, от B: —)
— TP3: 14.863 🎯 (от A: +59.3%, от B: —)",llm_unavailable,AVAXUSDT,LONG,9.332,9.332,8.465,"[10.493, 13.886, 14.863]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
217,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,2761,,2026-02-26T13:46:41+00:00,"[trader #A]

#среднесрок
#SUIUSDT 🐻 Шорт (вход с текущих)

Вход (2-фазный):
— Вход с текущих: 0.9483
— Усреднение: 0.9791

Стоп:
— SL: 1.0389 🛡(от A: -9.6%, от B: -6.1%)

Тейки (среднесрок, 3 цели):
— TP1: 0.8859 🎯 (от A: +6.6%, от B: +9.5%)
— TP2: 0.8169 🎯 (от A: +13.9%, от B: +16.6%)
— TP3: 0.7429 🎯 (от A: +21.7%, от B: +24.1%)",llm_unavailable,SUIUSDT,SHORT,0.9483,0.9791,1.0389,"[0.8859, 0.8169, 0.7429]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
226,UNCLASSIFIED,PARSED_WITH_WARNINGS,trader_a,3171748254,2746,,2026-02-25T19:09:13+00:00,"Trader #A

Сегодняшний марафон подошел к концу, что делаем:
1. Оставляем YGG в работе
2. Оставляем лимитку по SXP
3. Все остальные лимитки убираем

на сейчас заработали 1.32R

Всем спасибо",trader_a_ambiguous_update_without_target; llm_unavailable,YGG,,,,,[],,,,"[""U_CANCEL_PENDING_ORDERS""]","[""ACT_CANCEL_ALL_PENDING_ENTRIES""]",[],[],"[""trader_a_ambiguous_update_without_target"", ""llm_unavailable""]"
230,UNCLASSIFIED,PARSED_WITH_WARNINGS,trader_a,3171748254,2742,,2026-02-25T18:02:42+00:00,"[trader #A]

на этом пока все, ожидаем лимитки и тейки

Скорее всего лимитки будем переносить в ночь и уже завтра утром решу, что с ними делать, либо нас порадуют тейками😊",llm_unavailable,,,,,,[],,,,[],[],[],[],"[""llm_unavailable""]"
231,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,2741,,2026-02-25T18:01:41+00:00,"[trader #A]

#интрадей
#AGLDUSDT 🐂 Лонг (вход лимиткой)

Вход (2-фазный):
— Вход лимиткой: 0,28978
— Усреднение: нет

Стоп:
— SL: 0,28079 🛡(от A: -3,1%, от B: —)

Тейки (интрадей, 3 цели):
— TP1: 0,29435 🎯 (от A: +1,6%, от B: —)",llm_unavailable,AGLDUSDT,LONG,0.28978,0.28978,0.28079,[0.29435],,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
233,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,2739,,2026-02-25T17:38:39+00:00,"[trader #A]

#интрадей
#ETHFIUSDT 🐂 Лонг (вход лимиткой)

Вход (2-фазный):
— Вход лимиткой: 0,5288
— Усреднение: нет

Стоп:
— SL: 0,5239 🛡(от A: -0,9%, от B: —)

Тейки (интрадей, 3 цели):
— TP1: 0,5331 🎯 (от A: +0,8%, от B: —)",llm_unavailable,ETHFIUSDT,LONG,0.5288,0.5288,0.5239,[0.5331],,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
236,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,2736,,2026-02-25T17:04:15+00:00,"[trader #A]

#интрадей
#WIFUSDT 🐂 Лонг (вход лимиткой)

Вход (2-фазный):
— Вход лимиткой: 0,21268
— Усреднение: нет


Стоп:
— SL: 0,20863 🛡(от A: -1,9%, от B: —)

Тейки (интрадей, 3 цели):
— TP1: 0,21515 🎯 (от A: +1,2%, от B: —)",llm_unavailable,WIFUSDT,LONG,0.21268,0.21268,0.20863,[0.21515],,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
238,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,2734,,2026-02-25T16:34:26+00:00,"[trader #A]

#интрадей
#SXPUSDT 🐂 Лонг (вход лимиткой)

Вход (2-фазный):
— Вход лимиткой: 0,02291
— Усреднение: нет

Стоп:
— SL: 0,02145 🛡(от A: -6,4%, от B: —)

Тейки (интрадей, 3 цели):
— TP1: 0,02400 🎯 (от A: +4,8%, от B: —)",llm_unavailable,SXPUSDT,LONG,0.02291,0.02291,0.02145,[0.024],,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
239,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,2733,,2026-02-25T16:22:43+00:00,"[trader #A]

#интрадей
#TRBUSDT 🐂 Лонг (вход лимиткой)

Вход (2-фазный):
— Вход лимиткой: 15,100
— Усреднение: нет


Стоп:
— SL: 14,703 🛡(от A: -2,6%, от B: —)

Тейки (интрадей, 3 цели):
— TP1: 15,332 🎯 (от A: +1,5%, от B: —)",llm_unavailable,TRBUSDT,LONG,15.1,15.1,14.703,[15.332],,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
240,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,2732,,2026-02-25T16:21:40+00:00,"[trader #A]

#интрадей
#TWTUSDT 🐂 Лонг (вход лимиткой)

Вход (2-фазный):
— Вход лимиткой: 0,5123
— Усреднение: нет


Стоп:
— SL: 0,5044 🛡(от A: -1,5%, от B: —)

Тейки (интрадей, 3 цели):
— TP1: 0,5155 🎯 (от A: +0,6%, от B: —)",llm_unavailable,TWTUSDT,LONG,0.5123,0.5123,0.5044,[0.5155],,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
241,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,2731,,2026-02-25T16:20:54+00:00,"[trader #A]

#интрадей
#TRUUSDT 🐂 Лонг (вход лимиткой)

Вход (2-фазный):
— Вход лимиткой: 0,005317
— Усреднение: нет


Стоп:
— SL: 0,005240 🛡(от A: -1,4%, от B: —)

Тейки (интрадей, 3 цели):
— TP1: 0,005402 🎯 (от A: +1,6%, от B: —)",llm_unavailable,TRUUSDT,LONG,0.005317,0.005317,0.00524,[0.005402],,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
